day,average_trip_distance,total_fare_amount,trip_count,peak_hour
2022-03-09,102.57089601769913,38222.09999999999,2712,8
2022-03-09,102.57089601769913,38222.09999999999,2712,8
2022-03-09,102.57089601769913,38222.09999999999,2712,8
2022-03-09,102.57089601769913,38222.09999999999,2712,8
2022-03-09,102.5708960176991,38222.09999999999,2712,8
2022-03-09,102.57089601769913,38222.09999999999,2712,8
2022-03-09,102.57089601769913,38222.09999999999,2712,8
2022-03-09,102.5708960176991,38222.09999999999,2712,8
2022-03-09,102.5708960176991,38222.09999999999,2712,8
2022-03-09,102.5708960176991,38222.09999999999,2712,8
2022-03-09,102.5708960176991,38222.09999999999,2712,8
2022-03-09,102.5708960176991,38222.09999999999,2712,8
2022-03-09,102.57089601769913,38222.09999999999,2712,8
2022-03-09,102.5708960176991,38222.09999999999,2712,8
2022-03-09,102.5708960176991,38222.09999999999,2712,8
2022-03-09,102.57089601769913,38222.09999999999,2712,8
2022-03-09,102.5708960176991,38222.09999999999,2712,8
2022-03-09,102.5708960176991,38222.09999999999,2712,8
2022-03-09,102.57089601769913,38222.09999999999,2712,8
2022-03-09,102.5708960176991,38222.09999999999,2712,8
2022-03-09,102.5708960176991,38222.09999999999,2712,8
2022-03-09,102.5708960176991,38222.09999999999,2712,8
2022-03-09,102.57089601769913,38222.09999999999,2712,8
2022-03-10,21.22525172039117,41146.06999999999,2761,16
2022-03-10,21.22525172039117,41146.06999999999,2761,16
2022-03-10,21.225251720391167,41146.06999999999,2761,16
2022-03-10,21.22525172039117,41146.06999999999,2761,16
2022-03-10,21.22525172039117,41146.06999999999,2761,16
2022-03-10,21.225251720391167,41146.07,2761,16
2022-03-10,21.22525172039117,41146.06999999999,2761,16
2022-03-10,21.22525172039117,41146.06999999999,2761,16
2022-03-10,21.22525172039117,41146.06999999999,2761,16
2022-03-10,21.22525172039117,41146.06999999999,2761,16
2022-03-10,21.225251720391167,41146.07,2761,16
2022-03-10,21.22525172039117,41146.06999999999,2761,16
2022-03-10,21.225251720391167,41146.07,2761,16
2022-03-10,21.22525172039117,41146.07,2761,16
2022-03-10,21.22525172039117,41146.06999999999,2761,16
2022-03-10,21.22525172039117,41146.07,2761,16
2022-03-10,21.22525172039117,41146.06999999999,2761,16
2022-03-10,21.225251720391167,41146.06999999999,2761,16
2022-03-10,21.22525172039117,41146.06999999999,2761,16
2022-03-10,21.225251720391167,41146.07,2761,16
2022-03-10,21.22525172039117,41146.06999999999,2761,16
2022-03-10,21.22525172039117,41146.06999999999,2761,16
2022-03-10,21.22525172039117,41146.06999999999,2761,16
2022-03-10,21.22525172039117,41146.06999999999,2761,16
2022-03-11,40.56480595980599,43356.13999999999,2886,17
2022-03-11,40.56480595980599,43356.13999999999,2886,17
2022-03-11,40.56480595980599,43356.13999999999,2886,17
2022-03-11,40.56480595980599,43356.13999999999,2886,17
2022-03-11,40.56480595980599,43356.13999999999,2886,17
2022-03-11,40.56480595980599,43356.139999999985,2886,17
2022-03-11,40.56480595980599,43356.13999999999,2886,17
2022-03-11,40.56480595980599,43356.13999999999,2886,17
2022-03-11,40.56480595980599,43356.13999999999,2886,17
2022-03-11,40.56480595980599,43356.13999999999,2886,17
2022-03-11,40.56480595980599,43356.13999999999,2886,17
2022-03-11,40.56480595980599,43356.13999999999,2886,17
2022-03-11,40.56480595980599,43356.13999999999,2886,17
2022-03-11,40.56480595980599,43356.13999999999,2886,17
2022-03-11,40.56480595980599,43356.139999999985,2886,17
2022-03-11,40.56480595980599,43356.139999999985,2886,17
2022-03-11,40.56480595980599,43356.13999999999,2886,17
2022-03-11,40.56480595980599,43356.13999999999,2886,17
2022-03-11,40.56480595980599,43356.139999999985,2886,17
2022-03-11,40.56480595980599,43356.13999999999,2886,17
2022-03-11,40.56480595980599,43356.13999999999,2886,17
2022-03-11,40.56480595980599,43356.13999999999,2886,17
2022-03-11,40.56480595980599,43356.13999999999,2886,17
2022-03-11,40.56480595980599,43356.13999999999,2886,17
2022-03-12,174.1859600886918,31663.290000000008,2255,17
2022-03-12,174.1859600886918,31663.290000000008,2255,17
2022-03-12,174.1859600886918,31663.290000000008,2255,17
2022-03-12,174.1859600886918,31663.290000000008,2255,17
2022-03-12,174.1859600886918,31663.290000000008,2255,17
2022-03-12,174.1859600886918,31663.290000000005,2255,17
2022-03-12,174.1859600886918,31663.290000000008,2255,17
2022-03-12,174.1859600886918,31663.290000000005,2255,17
2022-03-12,174.1859600886918,31663.290000000005,2255,17
2022-03-12,174.1859600886918,31663.290000000008,2255,17
2022-03-12,174.1859600886918,31663.290000000005,2255,17
2022-03-12,174.1859600886918,31663.290000000005,2255,17
2022-03-12,174.1859600886918,31663.290000000008,2255,17
2022-03-12,174.1859600886918,31663.290000000008,2255,17
2022-03-12,174.1859600886918,31663.290000000008,2255,17
2022-03-12,174.1859600886918,31663.290000000008,2255,17
2022-03-12,174.1859600886918,31663.290000000005,2255,17
2022-03-12,174.1859600886918,31663.290000000008,2255,17
2022-03-12,174.1859600886918,31663.290000000005,2255,17
2022-03-12,174.1859600886918,31663.290000000008,2255,17
2022-03-12,174.1859600886918,31663.290000000008,2255,17
2022-03-12,174.1859600886918,31663.290000000008,2255,17
2022-03-12,174.1859600886918,31663.290000000008,2255,17
2022-03-12,174.1859600886918,31663.290000000008,2255,17
2022-03-13,34.79535328753677,29579.42,2038,14
2022-03-13,34.79535328753676,29579.420000000002,2038,14
2022-03-13,34.79535328753677,29579.42,2038,14
2022-03-13,34.79535328753676,29579.420000000002,2038,14
2022-03-13,34.79535328753677,29579.420000000002,2038,14
2022-03-13,34.79535328753677,29579.42,2038,14
2022-03-13,34.79535328753677,29579.420000000002,2038,14
2022-03-13,34.79535328753677,29579.420000000002,2038,14
2022-03-13,34.79535328753676,29579.420000000002,2038,14
2022-03-13,34.79535328753677,29579.420000000002,2038,14
2022-03-13,34.79535328753677,29579.420000000002,2038,14
2022-03-13,34.79535328753677,29579.42,2038,14
2022-03-13,34.79535328753677,29579.42,2038,14
2022-03-13,34.79535328753676,29579.42,2038,14
2022-03-13,34.79535328753677,29579.420000000002,2038,14
2022-03-13,34.79535328753677,29579.42,2038,14
2022-03-13,34.79535328753676,29579.42,2038,14
2022-03-13,34.79535328753677,29579.420000000002,2038,14
2022-03-13,34.79535328753676,29579.42,2038,14
2022-03-13,34.79535328753676,29579.420000000002,2038,14
2022-03-13,34.79535328753676,29579.42,2038,14
2022-03-13,34.79535328753677,29579.420000000002,2038,14
2022-03-13,34.79535328753677,29579.42,2038,14
2022-03-14,25.439625372498902,34433.67999999999,2349,17
2022-03-14,25.439625372498906,34433.67999999999,2349,17
2022-03-14,25.439625372498906,34433.68,2349,17
2022-03-14,25.439625372498906,34433.67999999999,2349,17
2022-03-14,25.439625372498902,34433.67999999999,2349,17
2022-03-14,25.439625372498906,34433.67999999999,2349,17
2022-03-14,25.439625372498906,34433.67999999999,2349,17
2022-03-14,25.439625372498902,34433.67999999999,2349,17
2022-03-14,25.439625372498906,34433.67999999999,2349,17
2022-03-14,25.439625372498902,34433.67999999999,2349,17
2022-03-14,25.439625372498906,34433.68,2349,17
2022-03-14,25.439625372498906,34433.67999999999,2349,17
2022-03-14,25.439625372498906,34433.67999999999,2349,17
2022-03-14,25.439625372498906,34433.67999999999,2349,17
2022-03-14,25.439625372498902,34433.67999999999,2349,17
2022-03-14,25.439625372498902,34433.67999999999,2349,17
2022-03-14,25.439625372498902,34433.67999999999,2349,17
2022-03-14,25.439625372498906,34433.68,2349,17
2022-03-14,25.439625372498906,34433.67999999999,2349,17
2022-03-14,25.439625372498906,34433.67999999999,2349,17
2022-03-14,25.439625372498906,34433.67999999999,2349,17
2022-03-14,25.439625372498906,34433.67999999999,2349,17
2022-03-14,25.439625372498902,34433.67999999999,2349,17
2022-03-14,25.439625372498902,34433.67999999999,2349,17
2022-03-15,29.531479547432536,33366.49999999999,2298,18
2022-03-15,29.53147954743253,33366.49999999999,2298,18
2022-03-15,29.531479547432536,33366.49999999999,2298,18
2022-03-15,29.531479547432536,33366.49999999999,2298,18
2022-03-15,29.531479547432536,33366.49999999999,2298,18
2022-03-15,29.531479547432536,33366.49999999999,2298,18
2022-03-15,29.531479547432536,33366.49999999999,2298,18
2022-03-15,29.531479547432536,33366.49999999999,2298,18
2022-03-15,29.53147954743253,33366.49999999999,2298,18
2022-03-15,29.531479547432536,33366.49999999999,2298,18
2022-03-15,29.531479547432536,33366.49999999999,2298,18
2022-03-15,29.531479547432536,33366.49999999999,2298,18
2022-03-15,29.53147954743253,33366.49999999999,2298,18
2022-03-15,29.531479547432536,33366.49999999999,2298,18
2022-03-15,29.531479547432536,33366.49999999999,2298,18
2022-03-15,29.531479547432536,33366.49999999999,2298,18
2022-03-15,29.531479547432536,33366.49999999999,2298,18
2022-03-15,29.531479547432536,33366.49999999999,2298,18
2022-03-15,29.531479547432536,33366.49999999999,2298,18
2022-03-15,29.531479547432536,33366.49999999999,2298,18
2022-03-15,29.531479547432536,33366.49999999999,2298,18
2022-03-15,29.531479547432536,33366.49999999999,2298,18
2022-03-15,29.531479547432536,33366.49999999999,2298,18
2022-03-15,29.531479547432536,33366.49999999999,2298,18
2022-03-16,22.630588923556914,37671.58999999999,2564,17
2022-03-16,22.630588923556918,37671.58999999999,2564,17
2022-03-16,22.630588923556918,37671.58999999999,2564,17
2022-03-16,22.630588923556914,37671.58999999999,2564,17
2022-03-16,22.630588923556918,37671.58999999999,2564,17
2022-03-16,22.630588923556918,37671.58999999999,2564,17
2022-03-16,22.630588923556918,37671.58999999999,2564,17
2022-03-16,22.630588923556914,37671.58999999999,2564,17
2022-03-16,22.630588923556914,37671.58999999999,2564,17
2022-03-16,22.630588923556914,37671.58999999999,2564,17
2022-03-16,22.630588923556918,37671.58999999999,2564,17
2022-03-16,22.630588923556918,37671.58999999999,2564,17
2022-03-16,22.630588923556918,37671.58999999999,2564,17
2022-03-16,22.630588923556918,37671.58999999999,2564,17
2022-03-16,22.630588923556918,37671.59,2564,17
2022-03-16,22.630588923556914,37671.58999999999,2564,17
2022-03-16,22.630588923556918,37671.58999999999,2564,17
2022-03-16,22.630588923556914,37671.58999999999,2564,17
2022-03-16,22.630588923556918,37671.58999999999,2564,17
2022-03-16,22.630588923556918,37671.58999999999,2564,17
2022-03-16,22.630588923556918,37671.58999999999,2564,17
2022-03-16,22.630588923556918,37671.58999999999,2564,17
2022-03-16,22.630588923556918,37671.58999999999,2564,17
2022-03-16,22.630588923556918,37671.58999999999,2564,17
2022-03-17,24.278026938478348,40186.28,2747,17
2022-03-17,24.278026938478348,40186.28,2747,17
2022-03-17,24.278026938478348,40186.28,2747,17
2022-03-17,24.278026938478348,40186.28,2747,17
2022-03-17,24.278026938478348,40186.28,2747,17
2022-03-17,24.278026938478348,40186.28,2747,17
2022-03-17,24.278026938478348,40186.28,2747,17
2022-03-17,24.278026938478348,40186.28,2747,17
2022-03-17,24.278026938478348,40186.28,2747,17
2022-03-17,24.278026938478348,40186.28,2747,17
2022-03-17,24.278026938478348,40186.28,2747,17
2022-03-17,24.278026938478348,40186.28,2747,17
2022-03-17,24.278026938478348,40186.28,2747,17
2022-03-17,24.278026938478348,40186.28,2747,17
2022-03-17,24.278026938478348,40186.28,2747,17
2022-03-17,24.278026938478348,40186.28,2747,17
2022-03-17,24.278026938478348,40186.28,2747,17
2022-03-17,24.278026938478348,40186.28,2747,17
2022-03-17,24.278026938478348,40186.28,2747,17
2022-03-17,24.278026938478348,40186.28,2747,17
2022-03-17,24.278026938478348,40186.28,2747,17
2022-03-17,24.278026938478348,40186.28,2747,17
2022-03-17,24.278026938478348,40186.28,2747,17
2022-03-17,24.278026938478348,40186.28,2747,17
2022-03-18,12.185334796926467,40579.86,2733,18
2022-03-18,12.185334796926464,40579.86,2733,18
2022-03-18,12.185334796926467,40579.85999999999,2733,18
2022-03-18,12.185334796926464,40579.86,2733,18
2022-03-18,12.185334796926464,40579.86,2733,18
2022-03-18,12.185334796926464,40579.86,2733,18
2022-03-18,12.185334796926464,40579.86,2733,18
2022-03-18,12.185334796926464,40579.85999999999,2733,18
2022-03-18,12.185334796926467,40579.86,2733,18
2022-03-18,12.185334796926464,40579.86,2733,18
2022-03-18,12.185334796926467,40579.86,2733,18
2022-03-18,12.185334796926464,40579.86,2733,18
2022-03-18,12.185334796926464,40579.86,2733,18
2022-03-18,12.185334796926464,40579.86,2733,18
2022-03-18,12.185334796926467,40579.85999999999,2733,18
2022-03-18,12.185334796926464,40579.86,2733,18
2022-03-18,12.185334796926464,40579.86,2733,18
2022-03-18,12.185334796926467,40579.86,2733,18
2022-03-18,12.185334796926464,40579.86,2733,18
2022-03-18,12.185334796926467,40579.86,2733,18
2022-03-18,12.185334796926464,40579.86,2733,18
2022-03-18,12.185334796926467,40579.86,2733,18
2022-03-18,12.185334796926464,40579.86,2733,18
2022-03-18,12.185334796926464,40579.86,2733,18
2022-03-19,37.29811496196112,35074.77999999999,2366,18
2022-03-19,37.29811496196112,35074.77999999999,2366,18
2022-03-19,37.29811496196112,35074.77999999999,2366,18
2022-03-19,37.29811496196112,35074.77999999999,2366,18
2022-03-19,37.29811496196112,35074.77999999999,2366,18
2022-03-19,37.29811496196112,35074.77999999999,2366,18
2022-03-19,37.29811496196112,35074.77999999999,2366,18
2022-03-19,37.29811496196112,35074.77999999999,2366,18
2022-03-19,37.29811496196112,35074.77999999999,2366,18
2022-03-19,37.29811496196112,35074.77999999999,2366,18
2022-03-19,37.29811496196112,35074.77999999999,2366,18
2022-03-19,37.29811496196112,35074.77999999999,2366,18
2022-03-19,37.29811496196112,35074.77999999999,2366,18
2022-03-19,37.29811496196112,35074.77999999999,2366,18
2022-03-19,37.29811496196112,35074.77999999999,2366,18
2022-03-19,37.29811496196112,35074.77999999999,2366,18
2022-03-19,37.29811496196112,35074.77999999999,2366,18
2022-03-19,37.29811496196112,35074.77999999999,2366,18
2022-03-19,37.29811496196112,35074.77999999999,2366,18
2022-03-19,37.29811496196112,35074.77999999999,2366,18
2022-03-19,37.29811496196112,35074.77999999999,2366,18
2022-03-19,37.29811496196112,35074.77999999999,2366,18
2022-03-19,37.29811496196112,35074.77999999999,2366,18
2022-03-19,37.29811496196112,35074.77999999999,2366,18
2022-03-20,101.3431669114047,32236.35,2043,12
2022-03-20,101.3431669114047,32236.35,2043,12
2022-03-20,101.3431669114047,32236.35,2043,12
2022-03-20,101.3431669114047,32236.35,2043,12
2022-03-20,101.3431669114047,32236.35,2043,12
2022-03-20,101.3431669114047,32236.350000000002,2043,12
2022-03-20,101.34316691140471,32236.35,2043,12
2022-03-20,101.3431669114047,32236.35,2043,12
2022-03-20,101.3431669114047,32236.35,2043,12
2022-03-20,101.3431669114047,32236.35,2043,12
2022-03-20,101.3431669114047,32236.350000000002,2043,12
2022-03-20,101.3431669114047,32236.35,2043,12
2022-03-20,101.34316691140471,32236.35,2043,12
2022-03-20,101.3431669114047,32236.35,2043,12
2022-03-20,101.34316691140471,32236.35,2043,12
2022-03-20,101.34316691140471,32236.350000000006,2043,12
2022-03-20,101.3431669114047,32236.35,2043,12
2022-03-20,101.3431669114047,32236.35,2043,12
2022-03-20,101.3431669114047,32236.35,2043,12
2022-03-20,101.3431669114047,32236.35,2043,12
2022-03-20,101.3431669114047,32236.35,2043,12
2022-03-20,101.34316691140471,32236.35,2043,12
2022-03-20,101.34316691140471,32236.35,2043,12
2022-03-20,101.34316691140471,32236.35,2043,12
2022-03-21,139.12608269394713,34163.469999999994,2346,18
2022-03-21,139.12608269394713,34163.469999999994,2346,18
2022-03-21,139.12608269394713,34163.469999999994,2346,18
2022-03-21,139.12608269394713,34163.469999999994,2346,18
2022-03-21,139.12608269394713,34163.469999999994,2346,18
2022-03-21,139.12608269394713,34163.469999999994,2346,18
2022-03-21,139.12608269394713,34163.469999999994,2346,18
2022-03-21,139.12608269394713,34163.469999999994,2346,18
2022-03-21,139.12608269394713,34163.469999999994,2346,18
2022-03-21,139.12608269394713,34163.469999999994,2346,18
2022-03-21,139.12608269394713,34163.469999999994,2346,18
2022-03-21,139.12608269394713,34163.469999999994,2346,18
2022-03-21,139.12608269394713,34163.469999999994,2346,18
2022-03-21,139.12608269394713,34163.469999999994,2346,18
2022-03-21,139.12608269394713,34163.469999999994,2346,18
2022-03-21,139.12608269394713,34163.469999999994,2346,18
2022-03-21,139.12608269394713,34163.469999999994,2346,18
2022-03-21,139.12608269394713,34163.469999999994,2346,18
2022-03-21,139.12608269394713,34163.469999999994,2346,18
2022-03-21,139.12608269394713,34163.469999999994,2346,18
2022-03-21,139.12608269394713,34163.469999999994,2346,18
2022-03-21,139.12608269394713,34163.469999999994,2346,18
2022-03-21,139.12608269394713,34163.469999999994,2346,18
2022-03-21,139.12608269394713,34163.469999999994,2346,18
2022-03-22,53.61601609657947,33643.73999999999,2485,17
2022-03-22,53.61601609657947,33643.74,2485,17
2022-03-22,53.61601609657947,33643.74,2485,17
2022-03-22,53.61601609657947,33643.73999999999,2485,17
2022-03-22,53.61601609657946,33643.73999999999,2485,17
2022-03-22,53.61601609657947,33643.73999999999,2485,17
2022-03-22,53.61601609657947,33643.73999999999,2485,17
2022-03-22,53.61601609657947,33643.73999999999,2485,17
2022-03-22,53.61601609657947,33643.74,2485,17
2022-03-22,53.61601609657947,33643.73999999999,2485,17
2022-03-22,53.61601609657947,33643.73999999999,2485,17
2022-03-22,53.61601609657947,33643.74,2485,17
2022-03-22,53.61601609657947,33643.73999999999,2485,17
2022-03-22,53.61601609657947,33643.73999999999,2485,17
2022-03-22,53.61601609657947,33643.73999999999,2485,17
2022-03-22,53.61601609657946,33643.73999999999,2485,17
2022-03-22,53.61601609657947,33643.73999999999,2485,17
2022-03-22,53.61601609657947,33643.73999999999,2485,17
2022-03-22,53.61601609657947,33643.73999999999,2485,17
2022-03-22,53.61601609657947,33643.73999999999,2485,17
2022-03-22,53.61601609657947,33643.73999999999,2485,17
2022-03-22,53.61601609657947,33643.73999999999,2485,17
2022-03-22,53.61601609657947,33643.74,2485,17
2022-03-22,53.61601609657947,33643.74,2485,17
2022-03-23,2.8719159544159543,38895.329999999994,2808,18
2022-03-23,2.8719159544159543,38895.329999999994,2808,18
2022-03-23,2.8719159544159543,38895.329999999994,2808,18
2022-03-23,2.8719159544159543,38895.33,2808,18
2022-03-23,2.8719159544159543,38895.329999999994,2808,18
2022-03-23,2.8719159544159543,38895.329999999994,2808,18
2022-03-23,2.8719159544159543,38895.329999999994,2808,18
2022-03-23,2.8719159544159547,38895.33,2808,18
2022-03-23,2.8719159544159543,38895.329999999994,2808,18
2022-03-23,2.8719159544159543,38895.329999999994,2808,18
2022-03-23,2.8719159544159543,38895.329999999994,2808,18
2022-03-23,2.8719159544159543,38895.329999999994,2808,18
2022-03-23,2.8719159544159543,38895.329999999994,2808,18
2022-03-23,2.8719159544159543,38895.329999999994,2808,18
2022-03-23,2.8719159544159543,38895.33,2808,18
2022-03-23,2.8719159544159543,38895.329999999994,2808,18
2022-03-23,2.8719159544159543,38895.329999999994,2808,18
2022-03-23,2.8719159544159543,38895.329999999994,2808,18
2022-03-23,2.8719159544159543,38895.329999999994,2808,18
2022-03-23,2.8719159544159543,38895.329999999994,2808,18
2022-03-23,2.8719159544159543,38895.329999999994,2808,18
2022-03-23,2.8719159544159543,38895.329999999994,2808,18
2022-03-23,2.8719159544159543,38895.329999999994,2808,18
2022-03-23,2.8719159544159543,38895.33,2808,18
2022-03-24,62.04193265520872,40729.7,2851,17
2022-03-24,62.041932655208704,40729.7,2851,17
2022-03-24,62.04193265520872,40729.7,2851,17
2022-03-24,62.04193265520872,40729.7,2851,17
2022-03-24,62.041932655208704,40729.7,2851,17
2022-03-24,62.04193265520872,40729.7,2851,17
2022-03-24,62.04193265520872,40729.7,2851,17
2022-03-24,62.04193265520872,40729.7,2851,17
2022-03-24,62.041932655208704,40729.7,2851,17
2022-03-24,62.04193265520872,40729.7,2851,17
2022-03-24,62.041932655208704,40729.7,2851,17
2022-03-24,62.041932655208704,40729.7,2851,17
2022-03-24,62.04193265520872,40729.7,2851,17
2022-03-24,62.041932655208704,40729.7,2851,17
2022-03-24,62.04193265520872,40729.7,2851,17
2022-03-24,62.041932655208704,40729.7,2851,17
2022-03-24,62.041932655208704,40729.7,2851,17
2022-03-24,62.041932655208704,40729.7,2851,17
2022-03-24,62.04193265520872,40729.7,2851,17
2022-03-24,62.041932655208704,40729.7,2851,17
2022-03-24,62.04193265520872,40729.7,2851,17
2022-03-24,62.04193265520872,40729.7,2851,17
2022-03-24,62.041932655208704,40729.7,2851,17
2022-03-24,62.041932655208704,40729.7,2851,17
2022-03-25,136.76726703755216,41261.81,2876,18
2022-03-25,136.76726703755216,41261.80999999999,2876,18
2022-03-25,136.76726703755216,41261.80999999999,2876,18
2022-03-25,136.76726703755216,41261.80999999999,2876,18
2022-03-25,136.76726703755216,41261.81,2876,18
2022-03-25,136.76726703755216,41261.81,2876,18
2022-03-25,136.76726703755216,41261.81,2876,18
2022-03-25,136.76726703755216,41261.81,2876,18
2022-03-25,136.76726703755216,41261.81,2876,18
2022-03-25,136.76726703755216,41261.81,2876,18
2022-03-25,136.76726703755216,41261.81,2876,18
2022-03-25,136.76726703755216,41261.81,2876,18
2022-03-25,136.76726703755216,41261.80999999999,2876,18
2022-03-25,136.76726703755216,41261.81,2876,18
2022-03-25,136.76726703755216,41261.81,2876,18
2022-03-25,136.76726703755216,41261.81,2876,18
2022-03-25,136.76726703755216,41261.81,2876,18
2022-03-25,136.76726703755216,41261.80999999999,2876,18
2022-03-25,136.76726703755216,41261.81,2876,18
2022-03-25,136.76726703755216,41261.81,2876,18
2022-03-25,136.76726703755216,41261.81,2876,18
2022-03-25,136.76726703755216,41261.81,2876,18
2022-03-25,136.76726703755216,41261.81,2876,18
2022-03-25,136.76726703755216,41261.80999999999,2876,18
2022-03-26,53.59172977281784,37470.95999999999,2509,14
2022-03-26,53.59172977281786,37470.95999999999,2509,14
2022-03-26,53.59172977281784,37470.95999999999,2509,14
2022-03-26,53.59172977281786,37470.95999999999,2509,14
2022-03-26,53.59172977281784,37470.95999999999,2509,14
2022-03-26,53.59172977281784,37470.95999999999,2509,14
2022-03-26,53.59172977281784,37470.95999999999,2509,14
2022-03-26,53.59172977281784,37470.95999999999,2509,14
2022-03-26,53.59172977281784,37470.95999999999,2509,14
2022-03-26,53.59172977281784,37470.95999999999,2509,14
2022-03-26,53.59172977281784,37470.95999999999,2509,14
2022-03-26,53.59172977281786,37470.95999999999,2509,14
2022-03-26,53.59172977281786,37470.95999999999,2509,14
2022-03-26,53.59172977281786,37470.95999999999,2509,14
2022-03-26,53.59172977281784,37470.95999999999,2509,14
2022-03-26,53.59172977281786,37470.95999999999,2509,14
2022-03-26,53.59172977281784,37470.95999999999,2509,14
2022-03-26,53.59172977281784,37470.95999999999,2509,14
2022-03-26,53.59172977281784,37470.95999999999,2509,14
2022-03-26,53.59172977281784,37470.95999999999,2509,14
2022-03-26,53.59172977281784,37470.95999999999,2509,14
2022-03-26,53.59172977281784,37470.95999999999,2509,14
2022-03-26,53.59172977281784,37470.95999999999,2509,14
2022-03-26,53.59172977281784,37470.95999999999,2509,14
2022-03-27,67.38513752913757,30747.130000000005,2145,17
2022-03-27,67.38513752913757,30747.130000000005,2145,17
2022-03-27,67.38513752913757,30747.130000000005,2145,17
2022-03-27,67.38513752913757,30747.13,2145,17
2022-03-27,67.38513752913757,30747.13,2145,17
2022-03-27,67.38513752913757,30747.13,2145,17
2022-03-27,67.38513752913757,30747.130000000005,2145,17
2022-03-27,67.38513752913757,30747.130000000005,2145,17
2022-03-27,67.38513752913757,30747.13,2145,17
2022-03-27,67.38513752913757,30747.130000000005,2145,17
2022-03-27,67.38513752913757,30747.130000000005,2145,17
2022-03-27,67.38513752913757,30747.130000000005,2145,17
2022-03-27,67.38513752913757,30747.13,2145,17
2022-03-27,67.38513752913757,30747.13,2145,17
2022-03-27,67.38513752913757,30747.130000000005,2145,17
2022-03-27,67.38513752913757,30747.13,2145,17
2022-03-27,67.38513752913757,30747.130000000005,2145,17
2022-03-27,67.38513752913757,30747.130000000005,2145,17
2022-03-27,67.38513752913757,30747.130000000005,2145,17
2022-03-27,67.38513752913757,30747.130000000005,2145,17
2022-03-27,67.38513752913757,30747.130000000005,2145,17
2022-03-27,67.38513752913757,30747.130000000005,2145,17
2022-03-27,67.38513752913757,30747.130000000005,2145,17
2022-03-27,67.38513752913757,30747.130000000005,2145,17
2022-03-28,40.26965437788019,36179.43,2604,18
2022-03-28,40.269654377880194,36179.42999999999,2604,18
2022-03-28,40.269654377880194,36179.43,2604,18
2022-03-28,40.26965437788019,36179.42999999999,2604,18
2022-03-28,40.269654377880194,36179.43,2604,18
2022-03-28,40.269654377880194,36179.42999999999,2604,18
2022-03-28,40.26965437788019,36179.42999999999,2604,18
2022-03-28,40.269654377880194,36179.43,2604,18
2022-03-28,40.269654377880194,36179.43,2604,18
2022-03-28,40.26965437788019,36179.43,2604,18
2022-03-28,40.269654377880194,36179.43,2604,18
2022-03-28,40.269654377880194,36179.43,2604,18
2022-03-28,40.26965437788019,36179.43,2604,18
2022-03-28,40.26965437788019,36179.43,2604,18
2022-03-28,40.269654377880194,36179.43,2604,18
2022-03-28,40.269654377880194,36179.42999999999,2604,18
2022-03-28,40.26965437788019,36179.42999999999,2604,18
2022-03-28,40.269654377880194,36179.43,2604,18
2022-03-28,40.269654377880194,36179.43,2604,18
2022-03-28,40.269654377880194,36179.43,2604,18
2022-03-28,40.269654377880194,36179.42999999999,2604,18
2022-03-28,40.269654377880194,36179.43,2604,18
2022-03-28,40.269654377880194,36179.43,2604,18
2022-03-28,40.269654377880194,36179.43,2604,18
2022-03-29,51.95359623733712,39372.75,2764,18
2022-03-29,51.95359623733712,39372.74999999999,2764,18
2022-03-29,51.95359623733712,39372.75,2764,18
2022-03-29,51.95359623733712,39372.74999999999,2764,18
2022-03-29,51.95359623733712,39372.75,2764,18
2022-03-29,51.953596237337116,39372.75,2764,18
2022-03-29,51.95359623733712,39372.75,2764,18
2022-03-29,51.95359623733712,39372.75,2764,18
2022-03-29,51.95359623733712,39372.75,2764,18
2022-03-29,51.95359623733712,39372.75,2764,18
2022-03-29,51.953596237337116,39372.75,2764,18
2022-03-29,51.95359623733712,39372.75,2764,18
2022-03-29,51.95359623733712,39372.75,2764,18
2022-03-29,51.95359623733712,39372.75,2764,18
2022-03-29,51.95359623733712,39372.74999999999,2764,18
2022-03-29,51.953596237337116,39372.75,2764,18
2022-03-29,51.95359623733712,39372.74999999999,2764,18
2022-03-29,51.95359623733712,39372.75,2764,18
2022-03-29,51.953596237337116,39372.75,2764,18
2022-03-29,51.95359623733712,39372.75,2764,18
2022-03-29,51.95359623733712,39372.75,2764,18
2022-03-29,51.953596237337116,39372.75,2764,18
2022-03-29,51.95359623733712,39372.75,2764,18
2022-03-29,51.953596237337116,39372.75,2764,18
2022-03-30,77.5307505601195,36906.92,2678,17
2022-03-30,77.53075056011951,36906.91999999999,2678,17
2022-03-30,77.5307505601195,36906.92,2678,17
2022-03-30,77.5307505601195,36906.92,2678,17
2022-03-30,77.53075056011951,36906.92,2678,17
2022-03-30,77.5307505601195,36906.92,2678,17
2022-03-30,77.5307505601195,36906.92,2678,17
2022-03-30,77.5307505601195,36906.92,2678,17
2022-03-30,77.5307505601195,36906.92,2678,17
2022-03-30,77.5307505601195,36906.92,2678,17
2022-03-30,77.53075056011951,36906.92,2678,17
2022-03-30,77.53075056011951,36906.92,2678,17
2022-03-30,77.53075056011951,36906.92,2678,17
2022-03-30,77.5307505601195,36906.92,2678,17
2022-03-30,77.5307505601195,36906.92,2678,17
2022-03-30,77.5307505601195,36906.92,2678,17
2022-03-30,77.53075056011951,36906.91999999999,2678,17
